Fecha (America/Mexico_City);Tempin (°C);Temp (°C);Chill (°C);Dewin (°C);Dew (°C);Heatin (°C);Heat (°C);Humin (%);Hum (%);Wspdhi (km/h);Wspdavg (km/h);Wdiravg (°);Bar (mmHg);Rain (mm);Rainrate (mm/h);
2019-08-02 06:50:00;23,6;12,2;12,2;;8,9;;12,2;43;79;6,5;3,2;212;766,3;0;0;
2019-08-02 07:00:00;23,6;12;12,2;;8,3;;12,2;43;79;9,7;4,7;193;766,3;0;0;
2019-08-02 07:10:00;23,3;11,8;11,7;;8,3;;11,7;45;79;11,2;7,9;189;766,3;0;0;
2019-08-02 07:20:00;22,9;11,8;11,7;;8,3;;11,7;46;79;9,7;6,5;155;766,4;0;0;
2019-08-02 07:30:00;23;11,5;11,7;;8,3;;11,7;46;80;6,5;3,2;155;766,5;0;0;
2019-08-02 07:40:00;23,2;11,7;11,7;;8,3;;11,7;45;81;4,7;3,2;184;766,6;0;0;
2019-08-02 07:50:00;23,3;12,1;12,2;;8,9;;12,2;44;80;4,7;1,4;180;766,7;0;0;
2019-08-02 08:00:00;23,3;12,7;12,8;;8,9;;12,8;44;79;6,5;1,4;179;766,8;0;0;
2019-08-02 08:10:00;23,2;13,2;13,3;;9,4;;13,3;44;77;7,9;4,7;190;766,9;0;0;
2019-08-02 08:20:00;23,2;13,3;12,8;;9,4;;13,3;44;77;9,7;6,5;151;767;0;0;
2019-08-02 08:30:00;23,1;13,7;13,9;;9,4;;13,9;44;76;11,2;6,5;155;767;0;0;
2019-08-02 08:40:00;22,9;14,2;14,4;;9,4;;13,9;45;74;13;7,9;173;766,9;0;0;
2019-08-02 08:50:00;22,5;14,4;13,3;;10;;14,4;46;74;14,4;9,7;173;766,9;0;0;
2019-08-02 09:00:00;22,4;14,6;14,4;;10;;14,4;46;73;16,2;11,2;160;766,8;0;0;
2019-08-02 09:10:00;22,7;15;14,4;;10;;15;45;72;13;7,9;144;766,8;0;0;
2019-08-02 09:20:00;22,7;15,5;15,6;;10;;15;46;70;11,2;6,5;241;766,7;0;0;
2019-08-02 09:30:00;22,7;16,2;16,1;;10;;16,1;46;66;14,4;7,9;217;766,7;0;0;
2019-08-02 09:40:00;22,8;16,6;16,1;;10;;16,1;46;65;13;7,9;283;766,7;0;0;
2019-08-02 09:50:00;22,9;17,1;17,2;;9,4;;16,7;45;61;16,2;7,9;243;766,9;0;0;
2019-08-02 10:00:00;22,9;17,6;17,2;;9,4;;17,2;45;60;16,2;11,2;220;766,9;0;0;
2019-08-02 10:10:00;23,1;18;17,8;;10;;17,2;45;60;16,2;9,7;214;766,7;0;0;
2019-08-02 10:20:00;23,3;18,7;18,9;;10;;17,8;45;57;13;7,9;167;766,6;0;0;
2019-08-02 10:30:00;23,6;19,2;19,4;;10;;18,9;44;56;9,7;6,5;251;766,6;0;0;
2019-08-02 10:40:00;23,6;19,2;19,4;;10;;18,9;44;56;9,7;6,5;251;766,6;0;0;
2019-08-04 09:10:00;;;;;;;;;;;;;;0;;
2019-08-04 09:20:00;;;;;;;;;;;;;;0;;
2019-08-04 09:30:00;24,1;16,7;16,7;;13,3;;16,7;50;82;7,9;4,7;328;766,3;0;0;
2019-08-04 09:40:00;23,9;16,8;16,7;;13,3;;16,7;50;81;6,5;3,2;322;766,2;0;0;
2019-08-04 09:50:00;23,8;17;17,2;;13,3;;17,2;51;80;9,7;3,2;335;766,2;0;0;
2019-08-04 10:00:00;23,9;17,1;17,2;;13,3;;17,2;50;79;9,7;3,2;336;766,3;0;0;
2019-08-04 10:10:00;23,9;17,5;17,8;;13,9;;17,2;51;78;11,2;3,2;72;766,3;0;0;
2019-08-04 10:20:00;23,9;18;17,8;;13,9;;17,8;51;77;9,7;3,2;21;766,1;0;0;
2019-08-04 10:30:00;23,9;18,3;18,3;;13,9;;18,3;51;75;11,2;4,7;321;766,2;0;0;
2019-08-04 10:40:00;23,9;18,7;18,9;;13,9;;18,9;51;73;11,2;4,7;345;766,1;0;0;
2019-08-04 10:50:00;24;19;18,9;;13,9;;18,9;51;71;13;4,7;327;766;0;0;
2019-08-04 11:00:00;24,1;19,1;18,9;;13,9;;18,9;50;71;14,4;4,7;313;766;0;0;
2019-08-04 11:10:00;24,3;19,1;18,3;;13,9;;18,9;50;71;14,4;6,5;66;765,9;0;0;
2019-08-04 11:20:00;24,4;19,8;20;;13,9;;20;50;68;16,2;7,9;89;765,8;0;0;
2019-08-04 11:30:00;24,5;19,8;20;;13,9;;20;51;70;19,4;9,7;125;765,8;0;0;
2019-08-04 11:40:00;24,4;19,4;18,9;;14,4;;19,4;51;72;14,4;7,9;109;765,7;0;0;
2019-08-04 11:50:00;24,2;19,2;19,4;;14,4;;19,4;52;73;19,4;9,7;112;765,7;0;0;
2019-08-04 12:00:00;24,1;19,2;19,4;;14,4;;19,4;53;74;13;6,5;131;765,5;0;0;
2019-08-04 12:10:00;24,1;19,4;19,4;;13,9;;19,4;53;71;13;6,5;129;765,4;0;0;
2019-08-04 12:20:00;24,3;20,6;20;;13,9;;20,6;52;66;17,6;4,7;317;765,2;0;0;
2019-08-04 12:30:00;24,5;21;21,1;;13,9;;20,6;51;64;13;6,5;328;765,2;0;0;
2019-08-04 12:40:00;24,8;22,1;21,7;;13,9;;22,2;51;61;13;4,7;324;765,1;0;0;
2019-08-04 12:50:00;25;21,2;20,6;;14,4;;21,1;51;66;19,4;9,7;124;765,1;0;0;
2019-08-04 13:00:00;24,9;20,7;20,6;;14,4;;20,6;51;67;20,9;11,2;121;765;0;0;
2019-08-04 13:10:00;24,9;20,9;21,1;;15;;21,1;51;69;17,6;9,7;123;764,8;0;0;
2019-08-04 13:20:00;24,9;20,9;21,1;;15;;21,1;51;69;17,6;9,7;123;764,8;0;0;
2019-08-08 17:00:00;28,1;23,5;22,2;;15;;23,9;45;59;25,9;13;77;764,4;0;0;
2019-08-08 17:10:00;27,9;23,7;23,3;;15;;24,4;42;59;17,6;11,2;98;764,4;0;0;
2019-08-08 17:20:00;27,8;24,1;23,3;;15;;24,4;41;57;19,4;9,7;124;764,4;0;0;
2019-08-08 17:30:00;27,4;23,9;22,8;;15;;24,4;45;58;19,4;11,2;37;764,2;0;0;
2019-08-08 17:40:00;26,7;24;23,9;;14,4;;24,4;45;55;22,7;11,2;75;;;;
2019-08-08 17:50:00;26,5;23,7;23,9;;14,4;;23,9;47;56;17,6;11,2;115;763,8;0;0;
2019-08-08 18:00:00;26,3;23,7;23,3;;13,9;;23,9;47;54;14,4;9,7;106;763,7;0;0;
2019-08-08 18:10:00;26,2;23,7;23,9;;15;;24,4;48;59;14,4;9,7;324;763,6;0;0;
